STATION,SITENAME,Sampling.Year,DATE,Daily.Ave.PAF,logVALUE,timecon,time
119101A,Barratta Creek at Northcote,2013-2014,14/4/2014 17:10,6.974972006,0.843542469,41743.71528,987.3055556
119101A,Barratta Creek at Northcote,2013-2014,15/4/2014 10:10,10.4306982,1.01831338,41744.42361,988.0138889
119101A,Barratta Creek at Northcote,2013-2014,17/4/2014 9:15,4.952576596,0.694831201,41746.38542,989.9756944
119101A,Barratta Creek at Northcote,2013-2014,8/5/2014 15:35,7.379639896,0.86803517,41767.64931,1011.239583
119101A,Barratta Creek at Northcote,2013-2014,11/6/2014 12:00,2.644350047,0.422318945,41801.5,1045.090278
119101A,Barratta Creek at Northcote,2014-2015,9/7/2014 8:10,4.83938673,0.684790329,41829.34028,1072.930556
119101A,Barratta Creek at Northcote,2014-2015,7/8/2014 12:15,40.68393748,1.609422978,41858.51042,1102.100694
119101A,Barratta Creek at Northcote,2014-2015,23/9/2014 9:25,61.68870215,1.790205633,41905.39236,1148.982639
119101A,Barratta Creek at Northcote,2014-2015,23/9/2014 13:45,70.98699401,1.851178786,41905.57292,1149.163194
119101A,Barratta Creek at Northcote,2014-2015,23/9/2014 18:00,68.65786927,1.836690321,41905.75,1149.340278
119101A,Barratta Creek at Northcote,2014-2015,24/9/2014 6:55,61.51832565,1.789004507,41906.28819,1149.878472
119101A,Barratta Creek at Northcote,2014-2015,24/9/2014 17:05,55.24944739,1.742327939,41906.71181,1150.302083
119101A,Barratta Creek at Northcote,2014-2015,25/9/2014 6:55,52.63837042,1.721302436,41907.28819,1150.878472
119101A,Barratta Creek at Northcote,2014-2015,25/9/2014 17:30,53.52949195,1.728593121,41907.72917,1151.319444
119101A,Barratta Creek at Northcote,2014-2015,28/9/2014 16:30,38.58290786,1.586394956,41910.6875,1154.277778
119101A,Barratta Creek at Northcote,2014-2015,6/10/2014 14:30,62.29437455,1.79444883,41918.60417,1162.194444
119101A,Barratta Creek at Northcote,2014-2015,3/11/2014 10:55,26.361706,1.420973512,41946.45486,1190.045139
119101A,Barratta Creek at Northcote,2014-2015,30/11/2014 11:15,55.42051937,1.743670591,41973.46875,1217.059028
119101A,Barratta Creek at Northcote,2014-2015,13/12/2014 6:45,88.30418158,1.94598127,41986.28125,1229.871528
119101A,Barratta Creek at Northcote,2014-2015,13/12/2014 13:30,77.59759519,1.889848262,41986.5625,1230.152778
119101A,Barratta Creek at Northcote,2014-2015,13/12/2014 17:35,73.83918281,1.868286882,41986.73264,1230.322917
119101A,Barratta Creek at Northcote,2014-2015,14/12/2014 6:15,67.95260679,1.832206122,41987.26042,1230.850694
119101A,Barratta Creek at Northcote,2014-2015,14/12/2014 18:25,60.14926027,1.779230291,41987.76736,1231.357639
119101A,Barratta Creek at Northcote,2014-2015,4/1/2015 12:15,30.02691485,1.477510712,42008.51042,1252.100694
