"STATION","SITENAME","Sampling.Year","DATE","Daily.Ave.PAF"
"122013A","Proserpine River at Glen Isla","2020-2021",2021-01-10 04:18:00,36.9509932786573
"122013A","Proserpine River at Glen Isla","2020-2021",2021-01-10 15:18:00,33.5893479392089
"122013A","Proserpine River at Glen Isla","2020-2021",2021-01-11 20:00:00,29.5163700666174
"122013A","Proserpine River at Glen Isla","2020-2021",2021-01-12 08:28:00,31.6575435429578
"122013A","Proserpine River at Glen Isla","2020-2021",2021-01-18 09:25:00,13.5855438002886
"122013A","Proserpine River at Glen Isla","2020-2021",2021-01-25 11:55:00,15.7619285994819
"122013A","Proserpine River at Glen Isla","2020-2021",2021-02-11 15:30:00,3.1293950975674
"122013A","Proserpine River at Glen Isla","2020-2021",2021-02-27 17:22:00,3.1293950975674
"122013A","Proserpine River at Glen Isla","2020-2021",2021-02-28 09:26:00,9.18670011815622
"122013A","Proserpine River at Glen Isla","2020-2021",2021-02-28 21:21:00,9.70696408786026
"122013A","Proserpine River at Glen Isla","2020-2021",2021-03-01 03:25:00,10.2194552991417
"122013A","Proserpine River at Glen Isla","2020-2021",2021-03-01 07:10:00,9.70696408786026
"122013A","Proserpine River at Glen Isla","2020-2021",2021-03-02 06:05:00,8.65886321730212
"122013A","Proserpine River at Glen Isla","2020-2021",2021-03-12 14:20:00,1.13728630498549
"122013A","Proserpine River at Glen Isla","2020-2021",2021-03-19 16:45:00,8.12375262120644
"122013A","Proserpine River at Glen Isla","2020-2021",2021-03-20 10:25:00,7.58179296880177
"122013A","Proserpine River at Glen Isla","2020-2021",2021-03-26 07:16:00,6.47985962670045
"122013A","Proserpine River at Glen Isla","2020-2021",2021-04-16 08:25:00,0.176740167641076
"122013A","Proserpine River at Glen Isla","2020-2021",2021-05-04 13:10:00,0.0423639536190179
"122013A","Proserpine River at Glen Isla","2020-2021",2021-06-07 14:30:00,0.000108672211018845
"122013A","Proserpine River at Glen Isla","2021-2022",2021-07-07 17:30:00,0.000108672211018845
"122013A","Proserpine River at Glen Isla","2021-2022",2021-11-10 09:06:00,0.000108672211018845
"122013A","Proserpine River at Glen Isla","2021-2022",2021-11-26 09:17:00,42.2423888581596
"122013A","Proserpine River at Glen Isla","2021-2022",2021-11-29 07:53:00,38.4280975342926
"122013A","Proserpine River at Glen Isla","2021-2022",2021-11-29 17:01:00,35.3450800136601
"122013A","Proserpine River at Glen Isla","2021-2022",2021-11-30 06:21:00,33.5893479392089
"122013A","Proserpine River at Glen Isla","2021-2022",2021-11-30 11:51:00,33.5893479392089
"122013A","Proserpine River at Glen Isla","2021-2022",2021-12-01 07:01:00,36.9509932786573
"122013A","Proserpine River at Glen Isla","2021-2022",2021-12-01 12:31:00,35.3450800136601
"122013A","Proserpine River at Glen Isla","2021-2022",2021-12-29 21:57:00,46.2801384013293
